"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
40,"No","Travel_Rarely",118,"Sales",14,2,"Life Sciences",4,"Female",84,3,2,"Sales Executive",1,"Married",4639,11262,1,"No",15,3,3,1,5,2,3,5,4,1,2
22,"No","Non-Travel",457,"Research & Development",26,2,"Other",2,"Female",85,2,1,"Research Scientist",3,"Married",2814,10293,1,"Yes",14,3,2,0,4,2,2,4,2,1,3
32,"No","Travel_Rarely",634,"Research & Development",5,4,"Other",2,"Female",35,4,1,"Research Scientist",4,"Married",3312,18783,3,"No",17,3,4,2,6,3,3,3,2,0,2
30,"No","Travel_Rarely",241,"Research & Development",7,3,"Medical",2,"Male",48,2,1,"Research Scientist",2,"Married",2141,5348,1,"No",12,3,2,1,6,3,2,6,4,1,1
45,"No","Travel_Rarely",1015,"Research & Development",5,5,"Medical",3,"Female",50,1,2,"Laboratory Technician",1,"Single",5769,23447,1,"Yes",14,3,1,0,10,3,3,10,7,1,4
45,"No","Non-Travel",336,"Sales",26,3,"Marketing",1,"Male",52,2,2,"Sales Executive",1,"Married",4385,24162,1,"No",15,3,1,1,10,2,3,10,7,4,5
31,"No","Travel_Frequently",715,"Sales",2,4,"Other",4,"Male",54,3,2,"Sales Executive",1,"Single",5332,21602,7,"No",13,3,4,0,10,3,3,5,2,0,3
49,"No","Travel_Rarely",722,"Research & Development",25,4,"Life Sciences",3,"Female",84,3,1,"Laboratory Technician",1,"Married",3211,22102,1,"No",14,3,4,1,10,3,2,9,6,1,4
27,"No","Travel_Rarely",1302,"Research & Development",19,3,"Other",4,"Male",67,2,1,"Laboratory Technician",1,"Divorced",4066,16290,1,"No",11,3,1,2,7,3,3,7,7,0,7
35,"No","Travel_Rarely",819,"Research & Development",18,5,"Life Sciences",2,"Male",48,4,2,"Research Scientist",1,"Married",5208,26312,1,"No",11,3,4,0,16,2,3,16,15,1,10
21,"No","Travel_Rarely",546,"Research & Development",5,1,"Medical",3,"Male",97,3,1,"Research Scientist",4,"Single",3117,26009,1,"No",18,3,3,0,3,2,3,2,2,2,2
39,"No","Travel_Rarely",170,"Research & Development",3,2,"Medical",3,"Male",76,2,2,"Laboratory Technician",3,"Divorced",3069,10302,0,"No",15,3,4,1,11,3,3,10,8,0,7
39,"No","Travel_Frequently",711,"Research & Development",4,3,"Medical",1,"Female",81,3,2,"Manufacturing Director",3,"Single",5042,3140,0,"No",13,3,4,0,10,2,1,9,2,3,8
45,"No","Travel_Rarely",1329,"Research & Development",2,2,"Other",4,"Female",59,2,2,"Manufacturing Director",4,"Divorced",5770,5388,1,"No",19,3,1,2,10,3,3,10,7,3,9
40,"No","Travel_Rarely",448,"Research & Development",16,3,"Life Sciences",3,"Female",84,3,3,"Manufacturing Director",4,"Single",7945,19948,6,"Yes",15,3,4,0,18,2,2,4,2,3,3
44,"No","Travel_Frequently",602,"Human Resources",1,5,"Human Resources",1,"Male",37,3,2,"Human Resources",4,"Married",5743,10503,4,"Yes",11,3,3,0,14,3,3,10,7,0,2
24,"No","Travel_Frequently",567,"Research & Development",2,1,"Technical Degree",1,"Female",32,3,1,"Research Scientist",4,"Single",3760,17218,1,"Yes",13,3,3,0,6,2,3,6,3,1,3
20,"No","Travel_Rarely",1141,"Sales",2,3,"Medical",3,"Female",31,3,1,"Sales Representative",3,"Single",2783,13251,1,"No",19,3,1,0,2,3,3,2,2,2,2
36,"No","Travel_Rarely",311,"Research & Development",7,3,"Life Sciences",1,"Male",77,3,1,"Laboratory Technician",2,"Single",2013,10950,2,"No",11,3,3,0,15,4,3,4,3,1,3
38,"No","Travel_Frequently",1189,"Research & Development",1,3,"Life Sciences",4,"Male",90,3,2,"Research Scientist",4,"Married",4735,9867,7,"No",15,3,4,2,19,4,4,13,11,2,9
29,"No","Travel_Rarely",991,"Sales",5,3,"Medical",1,"Male",43,2,2,"Sales Executive",2,"Divorced",4187,3356,1,"Yes",13,3,2,1,10,3,2,10,0,0,9
32,"No","Travel_Rarely",977,"Research & Development",2,3,"Medical",4,"Male",45,3,2,"Research Scientist",2,"Divorced",5470,25518,0,"No",13,3,3,2,10,4,2,9,5,1,6
31,"No","Travel_Rarely",1112,"Sales",5,4,"Life Sciences",1,"Female",67,3,2,"Sales Executive",4,"Married",5476,22589,1,"No",11,3,1,2,10,2,3,10,0,0,2
49,"No","Travel_Rarely",464,"Research & Development",16,3,"Medical",4,"Female",74,3,1,"Laboratory Technician",1,"Divorced",2587,24941,4,"Yes",16,3,2,1,17,2,2,2,2,2,2
41,"No","Travel_Rarely",1206,"Sales",23,2,"Life Sciences",4,"Male",80,3,3,"Sales Executive",3,"Single",7082,11591,3,"Yes",16,3,4,0,21,2,3,2,0,0,2
20,"No","Travel_Rarely",727,"Sales",9,1,"Life Sciences",4,"Male",54,3,1,"Sales Representative",1,"Single",2728,21082,1,"No",11,3,1,0,2,3,3,2,2,0,2
36,"No","Travel_Rarely",1351,"Research & Development",26,4,"Life Sciences",1,"Male",80,3,2,"Healthcare Representative",3,"Married",5347,7419,6,"No",14,3,2,2,10,2,2,3,2,0,2
53,"No","Travel_Rarely",1395,"Research & Development",24,4,"Medical",2,"Male",48,4,3,"Healthcare Representative",4,"Married",7005,3458,3,"No",15,3,3,0,11,2,3,4,3,1,2
55,"No","Travel_Rarely",1441,"Research & Development",22,3,"Technical Degree",1,"Male",94,2,1,"Research Scientist",2,"Divorced",3537,23737,5,"No",12,3,4,1,8,1,3,4,2,1,2
34,"No","Travel_Rarely",1157,"Research & Development",5,2,"Medical",2,"Male",57,2,2,"Laboratory Technician",4,"Married",3986,11912,1,"No",14,3,3,1,15,3,4,15,10,4,13
37,"No","Travel_Frequently",1278,"Sales",1,4,"Medical",3,"Male",31,1,2,"Sales Executive",4,"Divorced",9525,7677,1,"No",14,3,3,2,6,2,2,6,3,1,3
35,"No","Travel_Frequently",146,"Research & Development",2,4,"Medical",1,"Male",79,2,1,"Research Scientist",4,"Single",4930,13970,0,"Yes",14,3,3,0,6,2,4,5,4,1,4
24,"No","Travel_Rarely",581,"Research & Development",9,3,"Medical",3,"Male",62,4,1,"Research Scientist",3,"Married",4401,17616,1,"No",16,3,4,1,5,1,3,5,3,0,4
32,"No","Travel_Frequently",585,"Research & Development",10,3,"Life Sciences",1,"Male",56,3,1,"Research Scientist",3,"Married",3433,17360,6,"No",13,3,1,1,10,3,2,5,2,1,3
31,"No","Travel_Rarely",741,"Research & Development",2,4,"Life Sciences",2,"Male",69,3,1,"Laboratory Technician",3,"Married",3477,18103,1,"No",14,3,4,1,6,2,4,5,2,0,3
41,"No","Non-Travel",552,"Human Resources",4,3,"Human Resources",3,"Male",60,1,2,"Human Resources",2,"Married",6430,20794,6,"No",19,3,2,1,10,4,3,3,2,1,2
40,"No","Travel_Rarely",369,"Research & Development",8,2,"Life Sciences",2,"Female",92,3,2,"Manufacturing Director",1,"Married",6516,5041,2,"Yes",16,3,2,1,18,3,3,1,0,0,0
46,"No","Travel_Rarely",717,"Research & Development",13,4,"Life Sciences",3,"Male",34,3,2,"Healthcare Representative",2,"Single",5562,9697,6,"No",14,3,4,0,19,3,3,10,7,0,9
35,"No","Travel_Rarely",1370,"Research & Development",27,4,"Life Sciences",4,"Male",49,3,2,"Manufacturing Director",3,"Married",6883,5151,2,"No",16,3,2,1,17,3,3,7,7,0,7
30,"No","Travel_Rarely",793,"Research & Development",16,1,"Life Sciences",2,"Male",33,3,1,"Research Scientist",4,"Married",2862,3811,1,"No",12,3,2,1,10,2,2,10,0,0,8
47,"No","Non-Travel",543,"Sales",2,4,"Marketing",3,"Male",87,3,2,"Sales Executive",2,"Married",4978,3536,7,"No",11,3,4,1,4,3,1,1,0,0,0
23,"No","Travel_Rarely",160,"Research & Development",4,1,"Medical",3,"Female",51,3,1,"Laboratory Technician",2,"Single",3295,12862,1,"No",13,3,3,0,3,3,1,3,2,1,2
39,"No","Non-Travel",792,"Research & Development",1,3,"Life Sciences",4,"Male",77,3,2,"Laboratory Technician",4,"Married",6472,8989,1,"Yes",15,3,4,1,9,2,3,9,8,5,8
32,"No","Travel_Rarely",371,"Sales",19,3,"Life Sciences",4,"Male",80,1,3,"Sales Executive",3,"Married",9610,3840,3,"No",13,3,3,1,10,2,1,4,3,0,2
30,"No","Travel_Frequently",1312,"Research & Development",2,4,"Technical Degree",4,"Female",78,2,1,"Research Scientist",1,"Single",4968,26427,0,"No",16,3,4,0,10,2,3,9,7,0,7
24,"No","Travel_Frequently",897,"Human Resources",10,3,"Medical",1,"Male",59,3,1,"Human Resources",4,"Married",2145,2097,0,"No",14,3,4,1,3,2,3,2,2,2,1
31,"No","Travel_Rarely",1003,"Sales",5,3,"Technical Degree",1,"Male",51,3,2,"Sales Executive",3,"Married",8346,20943,1,"No",19,3,3,1,6,3,3,5,2,0,2
30,"No","Travel_Rarely",979,"Sales",15,2,"Marketing",3,"Male",94,2,3,"Sales Executive",1,"Divorced",7140,3088,2,"No",11,3,1,1,12,2,3,7,7,1,7
33,"No","Non-Travel",1283,"Sales",2,3,"Marketing",4,"Female",62,3,2,"Sales Executive",2,"Single",5147,10697,8,"No",15,3,4,0,13,2,2,11,7,1,7
49,"No","Travel_Rarely",1313,"Sales",11,4,"Marketing",4,"Female",80,3,2,"Sales Executive",4,"Single",4507,8191,3,"No",12,3,3,0,8,1,4,5,1,0,4
38,"No","Travel_Frequently",594,"Research & Development",2,2,"Medical",3,"Female",75,2,1,"Laboratory Technician",2,"Married",2468,15963,4,"No",14,3,2,1,9,4,2,6,1,0,5
29,"No","Travel_Rarely",590,"Research & Development",4,3,"Technical Degree",4,"Female",91,2,1,"Research Scientist",1,"Divorced",2109,10007,1,"No",13,3,3,1,1,2,3,1,0,0,0
30,"No","Travel_Rarely",305,"Research & Development",16,3,"Life Sciences",3,"Male",58,4,2,"Healthcare Representative",3,"Married",5294,9128,3,"No",16,3,3,1,10,3,3,7,0,1,7
32,"No","Non-Travel",953,"Research & Development",5,4,"Technical Degree",2,"Male",65,3,1,"Research Scientist",2,"Single",2718,17674,2,"No",14,3,2,0,12,3,3,7,7,0,7
38,"No","Travel_Rarely",833,"Research & Development",18,3,"Medical",2,"Male",60,1,2,"Healthcare Representative",4,"Married",5811,24539,3,"Yes",16,3,3,1,15,2,3,1,0,1,0
33,"No","Non-Travel",775,"Research & Development",4,3,"Technical Degree",4,"Male",90,3,2,"Research Scientist",2,"Divorced",3055,6194,5,"No",15,3,4,2,11,2,2,9,8,1,7
34,"No","Non-Travel",1375,"Sales",10,3,"Life Sciences",4,"Male",87,3,2,"Sales Executive",3,"Divorced",4001,12313,1,"Yes",14,3,3,1,15,3,3,15,14,0,7
34,"No","Travel_Rarely",511,"Sales",3,2,"Life Sciences",4,"Female",32,1,2,"Sales Executive",4,"Single",6029,25353,5,"No",12,3,1,0,6,3,3,2,2,2,2
38,"No","Travel_Rarely",1153,"Research & Development",6,2,"Other",4,"Female",40,2,1,"Laboratory Technician",3,"Married",3702,16376,1,"No",11,3,2,1,5,3,3,5,4,0,4
31,"No","Travel_Rarely",196,"Sales",29,4,"Marketing",1,"Female",91,2,2,"Sales Executive",4,"Married",5468,13402,1,"No",14,3,1,2,13,3,3,12,7,5,7
51,"No","Travel_Rarely",942,"Research & Development",3,3,"Technical Degree",1,"Female",53,3,3,"Manager",3,"Married",13116,22984,2,"No",11,3,4,0,15,2,3,2,2,2,2
37,"No","Travel_Rarely",589,"Sales",9,2,"Marketing",2,"Male",46,2,2,"Sales Executive",2,"Married",4189,8800,1,"No",14,3,1,2,5,2,3,5,2,0,3
36,"No","Travel_Rarely",1383,"Research & Development",10,3,"Life Sciences",4,"Male",90,3,3,"Healthcare Representative",1,"Married",8321,25949,7,"Yes",13,3,4,1,15,1,3,12,8,5,7
37,"No","Travel_Rarely",1239,"Human Resources",8,2,"Other",3,"Male",89,3,2,"Human Resources",2,"Divorced",4071,12832,2,"No",13,3,3,0,19,4,2,10,0,4,7
46,"No","Non-Travel",849,"Sales",26,2,"Life Sciences",2,"Male",98,2,2,"Sales Executive",2,"Single",7991,25166,8,"No",15,3,3,0,6,3,3,2,2,2,2
42,"No","Travel_Rarely",1128,"Research & Development",13,3,"Medical",2,"Male",95,4,2,"Healthcare Representative",1,"Married",5538,5696,5,"No",18,3,3,2,10,2,2,0,0,0,0
43,"No","Non-Travel",343,"Research & Development",9,3,"Life Sciences",1,"Male",52,3,1,"Research Scientist",3,"Single",2438,24978,4,"No",13,3,3,0,7,2,2,3,2,1,2
41,"No","Travel_Rarely",447,"Research & Development",5,3,"Life Sciences",2,"Male",85,4,2,"Healthcare Representative",2,"Single",6870,15530,3,"No",12,3,1,0,11,3,1,3,2,1,2
40,"No","Travel_Rarely",1194,"Research & Development",1,3,"Life Sciences",3,"Female",52,3,2,"Healthcare Representative",4,"Divorced",6513,9060,4,"No",17,3,4,1,12,3,3,5,3,0,3
35,"No","Travel_Rarely",185,"Research & Development",23,4,"Medical",2,"Male",91,1,1,"Laboratory Technician",3,"Married",2705,9696,0,"No",16,3,2,1,6,2,4,5,4,0,3
54,"No","Travel_Rarely",431,"Research & Development",7,4,"Medical",4,"Female",68,3,2,"Research Scientist",4,"Married",6854,15696,4,"No",15,3,2,1,14,2,2,7,1,1,7
31,"No","Travel_Frequently",1125,"Sales",7,4,"Marketing",1,"Female",68,3,3,"Sales Executive",1,"Married",9637,8277,2,"No",14,3,4,2,9,3,3,3,2,2,2
26,"No","Travel_Rarely",572,"Sales",10,3,"Medical",3,"Male",46,3,2,"Sales Executive",4,"Single",4684,9125,1,"No",13,3,1,0,5,4,3,5,3,1,2
18,"No","Non-Travel",1431,"Research & Development",14,3,"Medical",2,"Female",33,3,1,"Research Scientist",3,"Single",1514,8018,1,"No",16,3,3,0,0,4,1,0,0,0,0
27,"No","Travel_Frequently",1297,"Research & Development",5,2,"Life Sciences",4,"Female",53,3,1,"Laboratory Technician",4,"Single",2379,19826,0,"Yes",14,3,3,0,6,3,2,5,4,0,2
29,"No","Travel_Frequently",574,"Research & Development",20,1,"Medical",4,"Male",40,3,1,"Laboratory Technician",4,"Married",3812,7003,1,"No",13,3,2,0,11,3,4,11,8,3,10
32,"No","Travel_Frequently",1318,"Sales",10,4,"Marketing",4,"Male",79,3,2,"Sales Executive",4,"Single",4648,26075,8,"No",13,3,3,0,4,2,4,0,0,0,0
47,"No","Travel_Rarely",207,"Research & Development",9,4,"Life Sciences",2,"Female",64,3,1,"Laboratory Technician",3,"Single",2105,5411,4,"No",12,3,3,0,7,2,3,2,2,2,0
46,"No","Travel_Rarely",706,"Research & Development",2,2,"Life Sciences",4,"Male",82,3,3,"Manufacturing Director",4,"Divorced",8578,19989,3,"No",14,3,3,1,12,4,2,9,8,4,7
28,"No","Non-Travel",280,"Human Resources",1,2,"Life Sciences",3,"Male",43,3,1,"Human Resources",4,"Divorced",2706,10494,1,"No",15,3,2,1,3,2,3,3,2,2,2
29,"No","Travel_Rarely",726,"Research & Development",29,1,"Life Sciences",4,"Male",93,1,2,"Healthcare Representative",3,"Divorced",6384,21143,8,"No",17,3,4,2,11,3,3,7,0,1,6
42,"No","Travel_Rarely",1142,"Research & Development",8,3,"Life Sciences",4,"Male",81,3,1,"Laboratory Technician",3,"Single",3968,13624,4,"No",13,3,4,0,8,3,3,0,0,0,0
29,"No","Travel_Rarely",352,"Human Resources",6,1,"Medical",4,"Male",87,2,1,"Human Resources",2,"Married",2804,15434,1,"No",11,3,4,0,1,3,3,1,0,0,0
28,"No","Travel_Rarely",1172,"Sales",3,3,"Medical",2,"Female",78,3,1,"Sales Representative",2,"Married",2856,3692,1,"No",19,3,4,1,1,3,3,1,0,0,0
36,"No","Travel_Rarely",1266,"Sales",10,4,"Technical Degree",2,"Female",63,2,2,"Sales Executive",3,"Married",5673,6060,1,"Yes",13,3,1,1,10,4,3,10,9,1,7
31,"No","Travel_Rarely",311,"Research & Development",20,3,"Life Sciences",2,"Male",89,3,2,"Laboratory Technician",3,"Divorced",4197,18624,1,"No",11,3,1,1,10,2,3,10,8,0,2
29,"No","Travel_Rarely",592,"Research & Development",7,3,"Life Sciences",4,"Male",59,3,1,"Laboratory Technician",1,"Single",2062,19384,3,"No",14,3,2,0,11,2,3,3,2,1,2
35,"No","Travel_Rarely",219,"Research & Development",16,2,"Other",4,"Female",44,2,2,"Manufacturing Director",2,"Married",4788,25388,0,"Yes",11,3,4,0,4,2,3,3,2,0,2
45,"No","Travel_Rarely",556,"Research & Development",25,2,"Life Sciences",2,"Female",93,2,2,"Manufacturing Director",4,"Married",5906,23888,0,"No",13,3,4,2,10,2,2,9,8,3,8
26,"No","Travel_Rarely",482,"Research & Development",1,2,"Life Sciences",2,"Female",90,2,1,"Research Scientist",3,"Married",2933,14908,1,"Yes",13,3,3,1,1,3,2,1,0,1,0
36,"No","Travel_Rarely",335,"Sales",17,2,"Marketing",3,"Male",33,2,2,"Sales Executive",2,"Married",5507,16822,2,"No",16,3,3,2,12,1,1,4,2,1,3
31,"No","Travel_Rarely",1079,"Sales",10,2,"Medical",3,"Female",86,3,2,"Sales Executive",4,"Divorced",6583,20115,2,"Yes",11,3,4,1,8,2,3,5,2,1,4
34,"No","Travel_Rarely",735,"Sales",3,1,"Medical",4,"Female",75,2,2,"Sales Executive",4,"Married",8103,16495,3,"Yes",12,3,3,0,9,3,2,4,2,0,1
45,"No","Travel_Frequently",1297,"Research & Development",1,4,"Medical",2,"Male",44,3,2,"Healthcare Representative",3,"Single",5399,14511,4,"No",12,3,3,0,12,3,3,4,2,0,3
33,"No","Travel_Rarely",217,"Sales",10,4,"Marketing",2,"Male",43,3,2,"Sales Executive",3,"Single",5487,10410,1,"No",14,3,2,0,10,2,2,10,4,0,9
28,"No","Travel_Frequently",783,"Sales",1,2,"Life Sciences",3,"Male",42,2,2,"Sales Executive",4,"Married",6834,19255,1,"Yes",12,3,3,1,7,2,3,7,7,0,7
39,"No","Non-Travel",1251,"Sales",21,4,"Life Sciences",1,"Female",32,1,2,"Sales Executive",3,"Married",5736,3987,6,"No",19,3,3,1,10,1,3,3,2,1,2
27,"No","Travel_Rarely",1354,"Research & Development",2,4,"Technical Degree",2,"Male",41,3,1,"Research Scientist",2,"Married",2226,6073,1,"No",11,3,3,1,6,3,2,5,3,1,2
47,"No","Non-Travel",1169,"Research & Development",14,4,"Technical Degree",3,"Male",64,3,2,"Research Scientist",2,"Married",5467,2125,8,"No",18,3,3,1,16,4,4,8,7,1,7
56,"No","Travel_Rarely",1443,"Sales",11,5,"Marketing",4,"Female",89,2,2,"Sales Executive",1,"Married",5380,20328,4,"No",16,3,3,1,6,3,3,0,0,0,0
42,"No","Travel_Rarely",419,"Sales",12,4,"Marketing",2,"Male",77,3,2,"Sales Executive",4,"Divorced",5087,2900,3,"Yes",12,3,3,2,14,4,3,0,0,0,0
35,"No","Travel_Rarely",682,"Sales",18,4,"Medical",2,"Male",71,3,2,"Sales Executive",1,"Married",5561,15975,0,"No",16,3,4,1,6,2,1,5,3,0,4
28,"No","Non-Travel",1103,"Research & Development",16,3,"Medical",3,"Male",49,3,1,"Research Scientist",3,"Single",2144,2122,1,"No",14,3,3,0,5,3,2,5,3,1,4
31,"No","Non-Travel",976,"Research & Development",3,2,"Medical",3,"Male",48,3,1,"Research Scientist",1,"Divorced",3065,3995,1,"Yes",13,3,4,1,4,3,4,4,2,2,3
34,"No","Travel_Rarely",1239,"Sales",13,4,"Medical",4,"Male",39,3,3,"Sales Executive",3,"Divorced",8628,22914,1,"No",18,3,3,1,9,2,2,8,7,1,1
38,"No","Travel_Rarely",1404,"Sales",1,3,"Life Sciences",1,"Male",59,2,1,"Sales Representative",1,"Single",2858,11473,4,"No",14,3,1,0,20,3,2,1,0,0,0
35,"No","Travel_Rarely",1224,"Sales",7,4,"Life Sciences",3,"Female",55,3,2,"Sales Executive",4,"Married",5204,13586,1,"Yes",11,3,4,0,10,2,3,10,8,0,9
43,"No","Travel_Rarely",574,"Research & Development",11,3,"Life Sciences",1,"Male",30,3,3,"Healthcare Representative",3,"Married",7510,16873,1,"No",17,3,2,1,10,1,3,10,9,0,9
38,"No","Travel_Frequently",1444,"Human Resources",1,4,"Other",4,"Male",88,3,1,"Human Resources",2,"Married",2991,5224,0,"Yes",11,3,2,1,7,2,3,6,2,1,2
54,"No","Travel_Rarely",157,"Research & Development",10,3,"Medical",3,"Female",77,3,2,"Manufacturing Director",1,"Single",4440,25198,6,"Yes",19,3,4,0,9,3,3,5,2,1,4
24,"No","Travel_Rarely",771,"Research & Development",1,2,"Life Sciences",2,"Male",45,2,2,"Healthcare Representative",3,"Single",4617,14120,1,"No",12,3,2,0,4,2,2,4,3,1,2
40,"No","Travel_Rarely",444,"Sales",2,2,"Marketing",2,"Female",92,3,2,"Sales Executive",2,"Married",5677,4258,3,"No",14,3,3,1,15,4,3,11,8,5,10
25,"No","Travel_Rarely",309,"Human Resources",2,3,"Human Resources",3,"Female",82,3,1,"Human Resources",2,"Married",2187,19655,4,"No",14,3,3,0,6,3,3,2,0,1,2
25,"No","Travel_Rarely",977,"Research & Development",2,1,"Other",4,"Male",57,3,1,"Laboratory Technician",3,"Divorced",3977,7298,6,"Yes",19,3,3,1,7,2,2,2,2,0,2
38,"No","Travel_Rarely",1321,"Sales",1,4,"Life Sciences",4,"Male",86,3,2,"Sales Executive",2,"Married",4440,7636,0,"No",15,3,1,2,16,3,3,15,13,5,8
31,"No","Travel_Rarely",1154,"Sales",2,2,"Life Sciences",1,"Male",54,3,1,"Sales Representative",3,"Married",3067,6393,0,"No",19,3,3,1,3,1,3,2,2,1,2
42,"No","Travel_Rarely",557,"Research & Development",18,4,"Life Sciences",4,"Male",35,3,2,"Research Scientist",1,"Divorced",5410,11189,6,"Yes",17,3,3,1,9,3,2,4,3,1,2
47,"No","Non-Travel",1162,"Research & Development",1,1,"Medical",3,"Female",98,3,3,"Research Director",2,"Married",11957,17231,0,"No",18,3,1,2,14,3,1,13,8,5,12
35,"No","Travel_Rarely",1490,"Research & Development",11,4,"Medical",4,"Male",43,3,1,"Laboratory Technician",3,"Married",2660,20232,7,"Yes",11,3,3,1,5,3,3,2,2,2,2
22,"No","Travel_Rarely",581,"Research & Development",1,2,"Life Sciences",4,"Male",63,3,1,"Research Scientist",3,"Single",3375,17624,0,"No",12,3,4,0,4,2,4,3,2,1,2
32,"No","Travel_Rarely",267,"Research & Development",29,4,"Life Sciences",3,"Female",49,2,1,"Laboratory Technician",2,"Single",2837,15919,1,"No",13,3,3,0,6,3,3,6,2,4,1
40,"No","Travel_Rarely",543,"Research & Development",1,4,"Life Sciences",1,"Male",83,3,1,"Laboratory Technician",4,"Married",2406,4060,8,"No",19,3,3,2,8,3,2,1,0,0,0
32,"No","Travel_Rarely",234,"Sales",1,4,"Medical",2,"Male",68,2,1,"Sales Representative",2,"Married",2269,18024,0,"No",14,3,2,1,3,2,3,2,2,2,2
39,"No","Travel_Rarely",116,"Research & Development",24,1,"Life Sciences",1,"Male",52,3,2,"Research Scientist",4,"Single",4108,5340,7,"No",13,3,1,0,18,2,3,7,7,1,7
38,"No","Travel_Rarely",201,"Research & Development",10,3,"Medical",2,"Female",99,1,3,"Research Director",3,"Married",13206,3376,3,"No",12,3,1,1,20,3,3,18,16,1,11
32,"No","Travel_Rarely",801,"Sales",1,4,"Marketing",3,"Female",48,3,3,"Sales Executive",4,"Married",10422,24032,1,"No",19,3,3,2,14,3,3,14,10,5,7
52,"No","Non-Travel",585,"Sales",29,4,"Life Sciences",1,"Male",40,3,1,"Sales Representative",4,"Divorced",3482,19788,2,"No",15,3,2,2,16,3,2,9,8,0,0
44,"No","Travel_Rarely",1037,"Research & Development",1,3,"Medical",2,"Male",42,3,1,"Research Scientist",4,"Single",2436,13422,6,"Yes",12,3,3,0,6,2,3,4,3,1,2
36,"No","Travel_Rarely",557,"Sales",3,3,"Medical",1,"Female",94,2,3,"Sales Executive",4,"Married",7644,12695,0,"No",19,3,3,2,10,2,3,9,7,3,4
32,"No","Travel_Rarely",529,"Research & Development",2,3,"Technical Degree",4,"Male",78,3,1,"Research Scientist",1,"Single",2439,11288,1,"No",14,3,4,0,4,4,3,4,2,1,2
35,"No","Travel_Rarely",1146,"Human Resources",26,4,"Life Sciences",3,"Female",31,3,3,"Human Resources",4,"Single",8837,16642,1,"Yes",16,3,3,0,9,2,3,9,0,1,7
38,"No","Travel_Rarely",345,"Sales",10,2,"Life Sciences",1,"Female",100,3,2,"Sales Executive",4,"Married",5343,5982,1,"No",11,3,3,1,10,1,3,10,7,1,9
36,"No","Travel_Rarely",1120,"Sales",11,4,"Marketing",2,"Female",100,2,2,"Sales Executive",4,"Married",6652,14369,4,"No",13,3,1,1,8,2,2,6,3,0,0
45,"No","Travel_Rarely",374,"Sales",20,3,"Life Sciences",4,"Female",50,3,2,"Sales Executive",3,"Single",4850,23333,8,"No",15,3,3,0,8,3,3,5,3,0,1
40,"No","Travel_Rarely",1322,"Research & Development",2,4,"Life Sciences",3,"Male",52,2,1,"Research Scientist",3,"Single",2809,2725,2,"No",14,3,4,0,8,2,3,2,2,2,2
35,"No","Travel_Frequently",1199,"Research & Development",18,4,"Life Sciences",3,"Male",80,3,2,"Healthcare Representative",3,"Married",5689,24594,1,"Yes",14,3,4,2,10,2,4,10,2,0,2
29,"No","Travel_Rarely",1378,"Research & Development",13,2,"Other",4,"Male",46,2,2,"Laboratory Technician",2,"Married",4025,23679,4,"Yes",13,3,1,1,10,2,3,4,3,0,3
29,"No","Travel_Rarely",468,"Research & Development",28,4,"Medical",4,"Female",73,2,1,"Research Scientist",1,"Single",3785,8489,1,"No",14,3,2,0,5,3,1,5,4,0,4
